AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AngleX,AngleY,AngleZ,AccAngleX,AccAngleY,RuheState,FernstState,TranspState
-0.893796,0.086303,0.315954,-103.42424,1.182442,-70.882843,-114.171471,68.273003,-20.557198,5.201692,69.874802,0,0,1
-1.189695,0.211547,0.505163,-71.012024,21.732059,-93.600395,-118.730919,70.364212,-30.010838,9.295311,65.281281,0,0,1
-1.544675,0.297484,0.421179,17.781864,30.70916,-73.157654,-114.385735,73.427322,-37.399761,10.525746,71.539955,0,0,1
-1.304685,0.364379,0.564001,24.300947,13.319846,24.720213,-109.405144,74.532516,-34.903019,14.378531,62.766979,0,0,1
-1.317625,-0.045533,0.398474,297.766602,120.419083,-47.890472,-77.78199,86.422363,-39.739956,-1.894513,73.07048,0,0,1
-1.03491,-0.054078,0.646032,111.400185,68.953438,69.86525,-65.250717,-87.32235,-32.683567,-2.538054,57.936008,0,0,1
-1.011716,-0.056275,0.725622,62.117741,17.51832,129.49884,-57.849052,-86.356552,-19.604183,-2.588011,54.269794,0,0,1
-1.064451,-0.229615,0.461218,49.445984,29.045036,93.22403,-52.021824,-84.071106,-10.188556,-11.19591,64.172165,0,0,1
-0.081541,0.250609,0.962438,-0.294473,-0.298474,-2.211084,11.723034,-0.802572,7.109038,14.545257,4.687133,0,0,1
-0.075681,0.252562,0.962194,-2.79829,1.793129,-0.699633,11.504884,-0.522026,7.038375,14.66422,4.350543,0,0,1
-0.087644,0.253539,0.9932,0.60629,2.251144,-2.058412,11.62014,-0.191027,6.830476,14.267174,4.887028,0,0,1
-0.087644,0.242797,0.973913,1.110107,-2.298474,0.20113,11.776503,-0.314902,6.85079,13.94437,4.990357,0,0,1
-0.081296,0.237182,0.973669,-3.256305,-0.451146,-0.073679,11.491556,-0.260502,6.843349,13.644681,4.637833,0,0,1
-0.087644,0.236693,0.985388,-1.439511,-4.130535,-0.027878,11.388353,-0.565276,6.840533,13.455569,4.942855,0,0,1
-0.081785,0.228881,0.99613,-1.973862,0.098473,0.918687,11.22318,-0.452726,6.93332,12.898312,4.574909,0,0,1
-0.078611,0.226439,0.973913,-0.660885,-0.97023,-0.623298,11.194262,-0.449798,6.870367,13.048016,4.495315,0,0,1
-0.081541,0.237914,0.975866,0.850565,0.617556,-0.928641,11.327675,-0.286855,6.776574,13.655507,4.641057,0,0,1
-0.07446,0.227416,0.980993,1.079573,-0.038932,-0.760702,11.468291,-0.200394,6.699743,13.015725,4.228883,0,0,1
-0.075437,0.236693,0.968298,0.49942,0.785495,-0.302687,11.562284,-0.032082,6.669172,13.696242,4.327817,0,0,1
-0.084226,0.237426,0.959753,-0.645618,3.915267,1.468305,11.544011,0.453478,6.817471,13.843842,4.869274,0,0,1
-0.085447,0.22766,0.98905,-0.569282,0.617556,-0.714901,11.515106,0.601783,6.745265,12.916106,4.812453,0,0,1
-0.079099,0.230834,0.961218,-0.294473,-0.054199,-0.012611,11.524856,0.675879,6.743992,13.459888,4.574809,0,0,1
-0.088376,0.230102,0.988317,-1.485312,-0.26794,-0.50116,11.408461,0.735389,6.693375,13.055909,4.977436,0,0,1
-0.092771,0.23474,0.990759,-0.157068,1.670992,-2.150015,11.430211,0.990198,6.476223,13.273293,5.206065,0,0,1
-0.079587,0.220824,0.988806,-1.042564,0.480152,-1.814137,11.349407,1.10775,6.292995,12.549665,4.491554,0,0,1
-0.083982,0.217162,0.992956,-0.599816,0.358014,-0.928641,11.308928,1.215498,6.199202,12.293946,4.723322,0,0,1
-0.088376,0.229613,0.957556,0.255145,-2.725955,-1.386656,11.376591,1.023943,6.05915,13.429419,5.128532,0,0,1
-0.092039,0.210082,1.00736,-6.584549,-5.764123,-2.485893,10.731972,0.535152,5.808074,11.732519,5.111037,0,0,1
-0.052732,0.180785,0.9932,0.194077,-3.99313,-6.485893,10.742581,0.189011,5.152999,10.302001,2.990109,0,0,1
-0.115232,0.238402,0.982702,-13.729588,-19.809925,-1.615664,9.439717,-1.645533,4.989817,13.547076,6.50109,0,0,1
-0.048826,0.198852,0.955358,-24.462412,-9.397711,1.834718,7.064493,-2.48552,5.175124,11.74296,2.864396,0,0,1
-0.049802,0.192748,0.969274,-33.668518,-13.168703,25.147694,3.815344,-3.68155,7.715041,11.232567,2.884935,0,0,1
-0.015134,0.095092,0.972937,-16.126534,-7.962597,42.491207,2.254463,-4.378317,12.006653,5.581511,0.886953,0,0,1
0.013674,0.028441,1.015905,-0.79829,6.174809,44.277466,2.162429,-3.694986,16.478678,1.603496,-0.770866,0,0,1
0.05884,-0.032594,1.004431,-2.218137,-12.802291,32.033192,1.862521,-4.955274,19.714029,-1.855416,-3.350841,0,0,1
0.063967,-0.07068,0.958776,-8.096,8.32748,33.208767,0.939792,-4.108048,23.068115,-4.206821,-3.806683,0,0,1
0.000002,0.021117,1.005407,-12.90516,-1.809924,12.949222,-0.332292,-4.205036,24.375986,1.203242,-0.000139,0,0,1
-0.024656,-0.049928,1.059118,-4.660885,4.938167,12.964488,-0.840945,-3.605514,25.6854,-2.698244,1.332098,0,0,1
0.020754,-0.025758,1.025915,-1.928061,-18.222139,8.781282,-1.043724,-5.360202,26.572309,-1.437938,-1.158578,0,0,1
0.050295,-0.057496,0.944616,-19.1189,-5.840459,10.918687,-2.984803,-5.89193,27.675097,-3.478219,-3.042175,0,0,1
0.052493,-0.132203,0.886022,-31.897524,39.457253,0.582809,-6.251761,-1.935683,27.733961,-8.471837,-3.353504,0,0,1
-0.030027,-0.185914,0.892858,18.758963,21.106106,-6.882839,-4.505079,0.229828,27.038794,-11.755795,1.885717,0,0,1
-0.160886,-0.049928,1.027868,86.636826,64.724426,-9.859939,4.105386,6.809369,26.04294,-2.747502,8.885684,0,0,1
-0.253904,0.112426,1.053015,83.659729,19.9,-17.203451,12.422429,8.912536,24.305391,5.925575,13.482635,0,0,1
-0.252927,0.201537,1.085974,6.117741,-47.382442,1.743115,12.984421,4.302331,24.481445,10.245287,12.897993,0,0,1
-0.172849,0.121459,1.051062,16.804764,-21.580917,16.766016,14.518171,2.265768,26.174812,6.505157,9.278153,0,0,1
-0.106931,0.204711,0.989538,63.858196,-43.397709,15.056091,20.780941,-1.954241,27.695478,11.622393,6.040615,0,0,1
0.089846,0.353148,0.801306,45.323845,-86.054199,19.514107,25.32452,-10.549965,29.666403,23.652063,-5.858182,0,0,1
0.128176,0.362426,0.993688,-21.195236,-47.397709,3.239298,23.117857,-15.168581,29.993572,19.886618,-6.909514,0,0,1
0.108157,0.302855,1.017858,-95.164696,-23.397711,5.01029,13.565742,-17.297421,30.499611,16.482229,-5.815319,0,0,1
0.19385,0.056273,0.994421,-134.981506,-47.550381,12.933954,-0.002459,-21.878283,31.805941,3.17915,-11.01358,0,0,1
0.271731,-0.299439,0.980505,-75.973862,-32.115265,7.239298,-7.850286,-24.916386,32.537109,-16.399187,-14.844865,0,0,1
0.321536,-0.278688,0.860388,-36.508213,-20.695421,15.101893,-11.644434,-26.857922,34.062401,-16.87854,-19.571569,0,0,1
0.334475,-0.307496,0.782263,-24.218136,12.831297,10.109527,-14.206087,-25.484707,35.083462,-19.871527,-21.699297,0,0,1
0.302981,-0.367555,0.751745,-4.355541,40.739697,11.666779,-14.840951,-21.340679,36.261806,-24.393747,-19.904074,0,0,1
0.12427,-0.317262,0.895056,25.354383,69.961067,7.712581,-12.421471,-14.138229,37.040775,-19.345793,-7.45552,0,0,1
0.0647,-0.298219,0.83402,45.415451,95.258781,10.995023,-8.070239,-4.510307,38.151272,-19.620977,-4.177833,0,0,1
-0.182859,-0.167604,0.975134,79.919273,94.495422,3.81945,-0.190196,5.142472,38.537037,-9.588612,10.470797,0,0,1
-0.339841,-0.028443,1.098913,67.781868,57.915268,-2.837038,6.494327,11.115654,38.250496,-1.416506,17.178926,0,0,1
-0.399656,0.049193,1.077673,11.339115,15.564121,-7.737802,7.535801,12.840436,37.468979,2.450732,20.327902,0,0,1
-0.433347,-0.00818,1.040319,-2.141801,-12.832826,0.567542,7.164773,11.765706,37.526302,-0.415854,22.613642,0,0,1
-0.338621,0.034057,0.885534,52.697891,65.930534,7.941587,12.27866,18.474442,38.328403,2.057301,20.912302,0,0,1
-0.599851,0.162963,1.033972,81.93454,25.83893,8.323267,20.298231,21.258804,39.169052,7.763159,29.815672,0,0,1
-0.482664,0.265258,0.949987,48.835297,-39.916794,13.727847,25.00556,17.404165,40.555565,13.978803,26.075064,0,0,1
-0.383542,0.360717,0.968054,34.942165,-22.512215,14.598076,28.346169,15.235184,42.029972,19.107195,20.36809,0,0,1
-0.301755,0.351928,0.91654,-7.149435,-10.909162,-1.90574,27.472349,14.192391,41.837494,20.037724,17.085035,0,0,1
-0.303464,0.332152,0.940954,-8.004396,-16.909161,4.79655,26.502028,12.573181,42.321945,18.570076,16.91535,0,0,1
-0.291013,0.308227,1.031774,-28.386076,-46.344273,15.483572,23.48315,8.03702,43.885784,16.040838,15.122925,0,0,1
-0.163328,0.247191,0.941442,-40.966228,-68.848091,15.407236,19.248741,1.252204,45.441914,14.504554,9.525427,0,0,1
-0.012449,0.212279,0.875524,-8.767756,-37.840458,5.040825,18.268484,-2.502455,45.951038,13.627582,0.791676,0,0,1
-0.047117,0.208373,0.897985,18.255146,9.411449,0.491206,19.970942,-1.462343,46.000648,13.046668,2.925918,0,0,1
-0.07446,0.295043,0.969763,32.484154,5.884732,-3.676733,23.124308,-0.7666,45.629299,16.875151,4.201266,0,0,1
0.139407,0.466186,0.930456,9.461252,-1.825192,20.704947,24.125463,-1.084516,47.720497,26.358345,-7.629552,0,0,1
-0.02075,0.313354,0.940466,32.865833,-53.229771,4.781282,27.264482,-6.307526,48.203407,18.423359,1.199124,0,0,1
0.045168,0.427123,0.915075,45.491787,7.472518,-4.287419,31.721865,-5.492966,47.770378,24.994707,-2.561013,0,0,1
0.046145,0.464965,0.907995,-6.416611,15.274045,-3.600397,30.994034,-3.923082,47.406738,27.086046,-2.59,0,0,1
-0.028318,0.369506,0.91361,-71.10363,2.999236,2.674412,23.776537,-3.514838,47.676853,22.011103,1.645907,0,0,1
-0.017332,0.248412,1.011267,-86.645615,12.266411,19.437771,15.000807,-2.211341,49.640068,13.799183,0.953523,0,0,1
-0.061521,0.109984,1.059118,-88.691414,-43.870991,11.22403,6.040489,-6.443333,50.773697,5.918737,3.306663,0,0,1
0.061038,-0.044557,0.945349,-48.416611,-61.733585,9.773648,1.073545,-12.49866,51.760834,-2.692897,-3.69016,0,0,1
0.139407,-0.094117,0.897985,-59.668518,-31.229773,22.445404,-4.972175,-15.515351,54.027821,-5.912965,-8.777058,0,0,1
0.138674,-0.255494,0.922155,-85.699051,-34.115265,26.888153,-13.661664,-18.746693,56.743523,-15.321976,-8.245964,0,0,1
0.235842,-0.392701,0.761755,-37.699055,-3.0771,23.025557,-17.644251,-18.984056,59.069103,-26.218378,-15.386293,0,0,1
0.160159,-0.393189,0.852087,11.705527,30.098473,-1.493527,-16.62064,-15.818933,58.918259,-24.394363,-9.685169,0,0,1
0.058108,-0.42566,0.865026,9.873466,25.579388,9.590443,-15.833945,-13.039691,59.886894,-26.149708,-3.449198,0,0,1
-0.204587,-0.665406,0.879431,33.888733,9.762594,0.308,-12.890729,-11.6024,59.918003,-36.388504,10.509837,0,0,1
0.042727,-0.249146,0.997839,69.903999,2.587022,-9.401924,-5.993956,-11.161867,58.96841,-14.006987,-2.378938,0,0,1
0.050784,-0.187379,0.993688,117.247513,-4.802291,-20.11948,5.517779,-11.471461,56.936344,-10.665218,-2.875045,0,0,1
0.156741,0.002318,0.921667,94.57576,50.648094,-15.508794,14.771375,-6.421913,55.369957,0.142081,-9.65148,0,0,1
0.093752,0.098021,1.003698,24.194077,-2.802291,-9.753069,16.981754,-6.677071,54.384895,5.553812,-5.311221,0,0,1
0.072024,0.097289,0.931433,11.629191,-23.519848,-7.401923,17.912086,-8.95948,53.637302,5.945358,-4.397822,0,0,1
0.142581,0.136107,0.98319,16.850565,-15.855726,-5.966809,19.377735,-10.513181,53.034657,7.801034,-8.174524,0,0,1
0.11426,0.229125,0.953405,34.300945,22.922899,-12.39429,22.653702,-8.166938,51.782833,13.420692,-6.646508,0,0,1
0.059084,0.310912,0.932409,29.965071,39.655727,-8.211084,25.534702,-4.147277,50.953514,18.406555,-3.440117,0,0,1
0.013918,0.265746,0.982702,-24.660885,35.854198,-5.493526,22.885689,-0.53115,50.398666,15.130757,-0.783319,0,0,1
-0.025876,0.260619,1.064245,-11.134168,9.258778,2.689679,21.60104,0.422965,50.670322,13.756248,1.352878,0,0,1
-0.095945,0.267699,1.044714,10.148275,-5.245039,9.498839,22.459787,-0.002971,51.629704,14.314581,5.083885,0,0,1
0.060549,0.265258,0.888708,-80.172333,-95.733589,24.03319,14.406789,-9.553329,54.057056,16.582764,-3.7353,0,0,1
0.088381,-0.017701,1.102087,-100.38607,25.884731,29.590443,4.164095,-6.89188,57.045692,-0.917233,-4.584408,0,0,1
0.070559,-0.166871,0.971716,-103.302101,-77.245041,27.254564,-6.338413,-14.481625,59.798405,-9.719162,-4.093411,0,0,1
0.195315,-0.285768,0.863562,-40.79829,-46.848091,13.3309,-10.607625,-19.071388,61.144825,-17.888262,-12.118676,0,0,1
0.293704,-0.295289,0.787634,-34.615086,-37.962593,21.086626,-14.208778,-22.832443,63.274574,-19.355284,-19.247257,0,0,1
0.327151,-0.453736,0.719519,-13.347908,-21.321375,40.430138,-15.842945,-24.906914,67.358017,-29.858322,-21.036497,0,0,1
0.331545,-0.437867,0.689489,59.965069,10.556487,-4.01261,-10.186419,-23.805758,66.952744,-29.783806,-22.093199,0,0,1
0.223635,-0.253297,0.876989,114.148277,47.594658,-8.348489,1.003001,-18.894037,66.109543,-15.635305,-13.765735,0,0,1
0.133303,-0.022096,1.019323,93.766602,-1.260306,-22.760702,10.239333,-18.789879,63.810711,-1.231315,-7.448911,0,0,1
0.180667,0.119994,0.984655,72.713165,26.510687,-13.829405,17.368397,-15.996501,62.41394,6.835045,-10.322392,0,0,1
0.217776,0.075805,1.006872,46.835297,26.678625,-6.760702,21.740959,-13.279343,61.73111,4.208569,-12.171067,0,0,1
0.175295,0.183227,0.847692,22.484154,23.991602,-4.18055,23.770649,-10.867604,61.308872,11.95134,-11.426879,0,0,1
0.096926,0.268432,0.911413,34.56049,14.43435,-13.462993,27.042509,-9.338037,59.949108,16.323776,-5.824861,0,0,1
0.041995,0.329223,1.010778,-0.41661,-0.084734,23.178228,26.820951,-9.204909,62.290108,18.026506,-2.262246,0,0,1
0.048098,0.275512,0.861364,-15.042565,1.655724,-12.730168,25.149845,-8.917816,61.00436,17.711277,-3.044415,0,0,1
-0.048337,0.246947,1.040808,-25.653252,5.793129,17.651512,22.374361,-8.11431,62.787163,13.333616,2.587305,0,0,1
0.024172,0.075561,1.00736,-119.805923,21.915266,4.827085,10.154251,-5.810266,63.2747,4.288405,-1.370742,0,0,1
-0.07031,0.0531,1.002722,-22.538748,-17.977863,-1.661466,7.780759,-7.393403,63.106892,3.023884,4.005376,0,0,1
0.017825,0.131469,0.956335,62.621555,27.487785,-23.142382,13.979949,-4.54595,60.769512,7.826128,-1.057841,0,0,1
-0.012205,0.05432,0.911413,5.018504,-17.016031,-23.569862,14.265292,-6.123961,58.388954,3.410495,0.765834,0,0,1
-0.027341,0.050414,1.011511,18.331482,11.716793,-25.951542,15.851481,-4.810826,55.767849,2.852242,1.546419,0,0,1
0.042727,0.154906,1.037634,10.682626,-4.329008,-26.867573,16.761496,-5.189737,53.054226,8.483779,-2.332143,0,0,1
0.079592,0.150756,1.020056,2.98797,8.938168,-32.852303,16.889652,-4.28952,49.736145,8.381876,-4.413849,0,0,1
0.141116,0.210326,0.941198,94.682632,-51.27557,-70.669098,26.172785,-9.445477,42.598564,12.461852,-8.324615,0,0,1
0.038577,0.561156,0.742468,61.400181,-89.764122,-49.020241,32.467613,-18.188892,37.647518,37.044804,-2.373564,0,0,1
0.17676,0.417602,0.734411,-5.729588,-33.764122,-22.806503,31.829853,-21.403433,35.344063,28.935308,-11.817184,0,0,1
0.254885,0.445922,0.894812,-49.057835,-15.977863,5.178229,26.849657,-22.842903,35.867065,25.607328,-14.302576,0,0,1
0.31885,0.321654,0.886267,-126.783012,-65.641983,38.002659,14.140785,-29.256983,39.705334,18.8552,-18.684704,0,0,1
0.370364,0.047484,1.0203,-96.950958,-20.725956,55.727848,4.311862,-31.121914,45.333847,2.504901,-19.930775,0,0,1
0.375979,-0.173463,0.846472,-105.302101,-18.420612,54.888153,-6.409329,-32.793053,50.877552,-10.607557,-23.51528,0,0,1
0.425051,-0.289674,0.639196,-13.775389,12.083205,-3.829405,-8.058127,-31.565248,50.490784,-20.674812,-31.202599,0,0,1
0.223391,-0.096803,0.760534,59.934532,61.762596,-20.821772,-2.103898,-25.145582,48.387783,-6.962674,-16.244984,0,0,1
0.290286,-0.033326,0.951208,-2.065465,14.449617,-42.852303,-2.304645,-23.55167,44.0597,-1.919259,-16.961111,0,0,1
0.280764,-0.175904,0.927038,-11.103633,43.121376,-51.508793,-3.563447,-19.143892,38.857311,-10.292893,-16.570494,0,0,1
0.07178,-0.051393,1.186804,37.308578,16.495419,-58.577496,0.151124,-17.197458,32.940983,-2.475033,-3.457891,0,0,1
0.271243,0.007689,0.857946,0.102474,15.594655,-53.936272,0.168037,-15.660828,27.49342,0.489621,-17.543869,0,0,1
0.08887,0.133422,0.92362,-2.187603,34.373283,-63.982075,0.111798,-12.054142,21.031229,8.182547,-5.439892,0,0,1
-0.01074,0.13684,0.952917,7.705527,-8.741222,-121.356125,1.035682,-12.665483,8.77426,8.171354,0.639162,0,0,1
0.323,0.137328,0.531042,39.873466,57.350384,-92.226357,5.210822,-7.345479,-0.540603,12.458868,-30.492451,0,0,1
0.000979,0.20349,0.985632,-0.20287,26.22061,-62.424824,5.319829,-4.604369,-6.84551,11.665191,-0.055735,0,0,1
0.022952,0.235229,0.892858,2.117741,7.976336,-57.539326,5.718143,-3.751263,-12.656982,14.754851,-1.423944,0,0,1
0.134768,0.152221,0.765173,4.49942,22.434351,-44.7607,6.270833,-1.6517,-17.177813,11.085023,-9.8007,0,0,1
0.204104,0.055541,0.907263,-53.485313,-19.77939,-100.317955,0.919799,-3.829542,-27.309927,3.41796,-12.655646,0,0,1
-0.170652,-0.161744,0.907507,-83.576912,-56.878624,-197.646194,-7.569742,-9.173034,-47.272194,-9.935093,10.488273,0,0,1
-0.682615,-0.405885,1.073034,-63.149433,56.38855,-216.669098,-14.022891,-2.793173,-69.155777,-17.70063,30.753042,0,0,1
-0.65991,-0.718629,1.047644,-185.897537,-29.168703,-179.539337,-32.74519,-5.075448,-87.289253,-30.130928,27.449141,0,0,1
-0.568357,-1.061891,0.971228,-269.729584,10.64809,-93.569862,-59.654903,-3.48896,-96.739807,-43.339249,21.551544,0,0,1
-0.352048,-1.365113,0.88822,-247.622726,20.067938,11.22403,-84.071747,-1.188908,-95.606178,-55.011806,12.197442,0,0,1
-0.0603,-0.934449,0.640173,-111.332642,88.907631,-25.96681,-94.519371,7.695894,-98.228828,-55.467644,3.047307,0,0,1
0.015139,-0.636353,0.590612,-41.83646,111.304581,-29.279787,-97.712471,18.538923,-101.186089,-47.12561,-0.998991,0,0,1
0.19678,-0.550904,0.310339,29.827665,100.495422,-22.959175,-93.931793,27.769447,-103.504967,-56.29567,-17.286755,0,0,1
0.270022,-0.642213,0.059851,65.094841,100.999237,-28.959175,-86.944084,36.756641,-106.42984,-66.700394,-22.716209,0,0,1
0.14136,-0.677857,0.196569,10.056672,80.663361,-27.356123,-85.616676,43.779053,-109.19281,-70.34407,-11.325792,0,0,1
0.290774,-0.791627,0.488073,-3.897527,29.884731,8.292733,-85.376808,45.514214,-108.355247,-54.334267,-17.36249,0,0,1
0.433108,-1.847535,0.946081,19.445986,-60.558014,-22.424824,-82.956764,38.374172,-110.620155,-60.612404,-11.786123,0,0,1
0.0376,-1.208863,0.636755,145.110107,-18.802292,-78.287422,-68.178261,35.714108,-118.527184,-62.181358,-1.576349,0,0,1
0.031252,-0.702516,0.102331,101.461258,-91.138168,-61.79887,-58.398861,25.928556,-124.768867,-81.340088,-2.520642,0,0,1
-0.068601,-0.567506,-0.050013,31.400185,-61.67252,-53.295052,-56.093056,31.651657,-130.151672,-98.508087,6.866213,0,0,1
-0.05908,-0.565309,-0.000452,-44.889893,21.762594,7.849985,-61.333725,28.983889,-129.358826,-95.966415,5.96624,0,0,1
0.179934,-0.770143,0.001257,-98.554008,-10.848093,61.788918,-71.398911,27.067459,-123.118141,-76.849152,-13.150524,0,0,1
0.19092,-1.754273,0.087438,-152.355545,71.930534,86.995018,-86.714569,33.521725,-114.331642,-83.174042,-6.203506,0,0,1
0.275149,-1.468141,0.670202,-130.905167,94.587021,112.598076,-99.211967,42.020012,-102.959236,-63.735008,-9.675281,0,0,1
0.278079,-0.952516,0.512243,-22.126534,52.266415,15.22403,-100.588554,46.064552,-101.421608,-58.537037,-14.419495,0,0,1
0.084231,-0.455934,0.309851,7.537588,74.571754,-9.340855,-98.927605,52.35062,-102.365036,-54.844536,-8.687506,0,0,1
0.251467,-0.630006,0.397253,-11.073099,11.289312,15.98739,-99.110413,52.047894,-100.750313,-53.267094,-18.65641,0,0,1
0.348391,-1.071412,0.323034,28.117743,-18.527481,-9.921008,-95.666824,48.827225,-101.752335,-66.085548,-17.292793,0,0,1
0.236331,-1.435914,0.414587,34.789494,-76.237404,5.269833,-91.74234,40.124992,-101.220085,-71.616158,-8.985578,0,0,1
0.240969,-1.394898,0.39237,97.53759,-99.687782,-39.753067,-81.687866,29.266563,-105.235146,-71.731911,-9.441691,0,0,1
0.119875,-1.387818,0.15653,109.049042,-130.374802,-84.256889,-70.898727,15.678617,-113.745094,-81.914421,-4.905828,0,0,1
-0.057615,-1.058228,0.261022,117.339119,24.999235,-121.386658,-59.383003,17.899984,-126.00515,-75.823792,3.025852,0,0,1
-0.135251,-0.664674,0.181921,83.507057,-35.535114,-78.211082,-51.353172,14.246801,-133.904465,-71.167862,11.104121,0,0,1
-0.013425,-0.457643,-0.059046,21.216978,-37.657249,-14.974442,-50.1768,17.722511,-135.416885,-97.5373,1.666527,0,0,1
0.436526,-1.009889,-0.125452,-63.256306,354.999237,36.20113,-57.718685,-18.234106,-131.760574,-114.215714,-23.217129,0,0,1
0.187014,-0.788941,1.021032,-75.592178,180.510681,-22.440092,-64.791153,-0.167411,-134.027023,-37.236507,-8.246788,0,0,1
0.008059,-0.632203,0.886267,-0.233404,133.732056,-46.50116,-64.228439,13.064254,-138.723648,-35.500393,-0.424145,0,0,1
-0.06738,-0.306764,0.673864,-9.790656,-5.993131,-7.936275,-64.40033,12.313766,-139.525208,-24.36919,5.199877,0,0,1
-0.090085,-0.36902,1.216589,-14.828824,-9.031299,12.292732,-64.916687,11.254636,-138.283646,-16.830301,4.053179,0,0,1
-0.13281,-0.469605,1.371618,30.117743,-133.932053,101.193497,-61.01366,-2.12237,-128.063095,-18.818062,5.234084,0,0,1
-0.176755,-1.01233,1.39237,96.194077,-170.710693,94.811813,-50.988132,-18.859621,-118.487099,-35.801662,5.862368,0,0,1
-0.383542,-0.953492,1.037878,172.255142,-177.138168,133.834717,-33.733608,-35.711094,-104.969795,-40.752644,15.223613,0,0,1
-0.349119,-0.553102,0.885534,180.606293,-51.61145,110.399605,-15.785716,-39.735596,-93.819435,-30.159544,18.488951,0,0,1
-0.300291,-0.272584,0.746862,151.674988,-28.222139,150.85762,-0.831359,-41.320484,-78.582817,-18.707438,20.691547,0,0,1
-0.059324,-0.192506,0.769079,78.789497,-2.466413,158.048462,6.703596,-40.652615,-62.619923,-14.012818,4.279328,0,0,1
0.188723,-0.118043,0.773718,53.354382,77.274048,61.162964,11.68192,-32.462112,-56.442463,-8.431019,-13.556783,0,0,1
0.170901,-0.040406,1.036901,17.812399,60.419086,41.575176,13.167315,-26.019634,-52.24337,-2.201911,-9.352307,0,0,1
-0.049314,-0.000611,1.350378,16.041405,22.892365,50.59808,14.491229,-23.191528,-47.132965,-0.025921,2.091434,0,0,1
-0.234128,0.010863,0.947058,6.239879,-11.916795,75.025558,14.831787,-23.629522,-39.555382,0.637981,13.885175,0,0,1
-0.07739,-0.06067,0.910437,-0.233404,2.525953,96.766014,14.436074,-22.809956,-29.782015,-3.798797,4.847952,0,0,1
0.112307,-0.074098,0.88529,12.041405,5.045037,84.414871,15.24428,-21.998499,-21.256113,-4.746567,-7.204947,0,0,1
-0.117917,0.321654,0.832556,43.079571,23.106106,75.49884,19.622074,-19.120964,-13.63073,20.933252,7.526098,0,0,1
-0.141355,0.061889,1.137731,16.102474,-16.832825,60.078995,20.885254,-20.263218,-7.562751,3.089914,7.071949,0,0,1
-0.061033,0.015746,1.268591,13.064305,-25.519848,19.71258,21.77486,-22.328825,-5.57178,0.710313,2.754201,0,0,1
-0.031003,0.121215,0.976599,22.484154,-12.893894,29.788916,23.706282,-23.122398,-2.5631,7.071807,1.804483,0,0,1
-0.170896,-0.008912,0.831335,-33.760124,20.816029,18.185862,19.878548,-20.367268,-0.726328,-0.601622,11.615713,0,0,1
-0.046628,-0.06775,0.758581,-19.912792,-4.542748,-6.18055,17.408127,-20.339495,-1.350563,-5.094066,3.503518,0,0,1
0.038088,-0.021363,0.818151,1.934535,-3.901528,-43.295052,17.221563,-20.372169,-5.723363,-1.49413,-2.664528,0,0,1
-0.044919,-0.097535,0.903845,27.598658,-17.687788,-36.669098,19.485819,-21.658888,-9.426943,-6.151502,2.828759,0,0,1
-0.162107,0.042113,1.118688,74.010872,-46.023663,-45.371387,26.464373,-25.616343,-14.009453,2.133631,8.239469,0,0,1
-0.361082,0.118529,0.71781,89.812401,-90.542747,-72.333221,34.992546,-33.538025,-21.315109,8.391421,26.395739,0,0,1
-0.169919,0.530395,0.277868,152.362015,-136.481674,-113.905739,50.542423,-46.059364,-32.819588,58.446777,15.84285,0,0,1
-0.27905,0.811645,0.56278,118.133011,-28.344276,-95.17292,62.269627,-47.628159,-42.432053,52.262264,15.776814,0,0,1
-0.356687,1.212279,0.718054,100.392555,85.548859,-73.17292,72.091499,-37.923847,-49.822517,56.520561,14.206133,0,0,1
-0.419675,1.391479,0.654333,65.400185,110.495422,-22.256886,78.339172,-25.923212,-52.070461,60.809952,15.266094,0,0,1
-0.347898,0.766723,0.766394,33.797131,76.220612,-31.524061,80.964279,-17.504587,-55.254391,42.332409,17.792282,0,0,1
-0.047117,1.090209,0.633337,64.713158,-84.924423,-65.035515,86.945847,-25.517513,-61.822979,59.777618,2.140138,0,0,1
-0.06616,0.845824,0.393835,-7.454779,-104.054199,-16.409557,85.76358,-35.22533,-63.480343,64.725807,4.056011,0,0,1
-0.190183,0.902465,0.326208,-7.515847,-84.435875,20.109526,84.650291,-42.654087,-61.44928,67.295128,11.210048,0,0,1
-0.186765,1.084105,0.309118,26.010872,-121.53511,39.162964,86.963348,-53.642414,-57.49382,71.575058,9.406896,0,0,1
-0.367673,1.107787,0.279577,-28.752487,-35.93206,68.766014,83.725487,-55.769348,-50.548454,67.366165,17.838623,0,0,1
-0.188718,1.159301,0.619909,-2.569282,-59.901527,11.39197,83.012604,-60.419628,-49.397865,60.796715,8.169104,0,0,1
-0.009275,1.240355,0.475378,-6.660885,-100.756485,28.170595,82.073586,-69.176109,-46.552635,69.026558,0.400054,0,0,1
-0.041501,0.831908,0.33402,-33.958595,-94.924423,65.086624,78.430328,-77.135193,-39.978886,67.971817,2.650605,0,0,1
-0.195798,0.633666,0.09281,-28.172335,-78.237404,45.025558,75.495667,-86.596428,-35.431305,71.121979,17.000021,0,0,1
-0.208982,0.756225,-0.02096,25.629192,-34.374809,0.949221,78.632965,-84.753235,-35.335434,105.521858,15.442436,0,0,1
